mission,mss_id,tm_id,roi_id
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890517,LANDSAT/LM04/C02/T2/LM04_148020_19890517,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890821,LANDSAT/LM04/C02/T2/LM04_148020_19890821,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148020_19891227,LANDSAT/LM04/C02/T2/LM04_148020_19891227,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148020_19900112,LANDSAT/LM04/C02/T2/LM04_148020_19900112,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148021_19890517,LANDSAT/LM04/C02/T2/LM04_148021_19890517,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148021_19890821,LANDSAT/LM04/C02/T2/LM04_148021_19890821,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891125,LANDSAT/LM04/C02/T2/LM04_148021_19891125,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891211,LANDSAT/LM04/C02/T2/LM04_148021_19891211,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148021_19891227,LANDSAT/LM04/C02/T2/LM04_148021_19891227,ROI_5323
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890517,LANDSAT/LM04/C02/T2/LM04_148020_19890517,ROI_5324
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890821,LANDSAT/LM04/C02/T2/LM04_148020_19890821,ROI_5324
L4,LANDSAT/LT04/C02/T2/LT04_148020_19891227,LANDSAT/LM04/C02/T2/LM04_148020_19891227,ROI_5324
L4,LANDSAT/LT04/C02/T2/LT04_148020_19900112,LANDSAT/LM04/C02/T2/LM04_148020_19900112,ROI_5324
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890517,LANDSAT/LM04/C02/T2/LM04_148020_19890517,ROI_5325
L4,LANDSAT/LT04/C02/T2/LT04_148020_19890821,LANDSAT/LM04/C02/T2/LM04_148020_19890821,ROI_5325
L4,LANDSAT/LT04/C02/T2/LT04_148020_19891227,LANDSAT/LM04/C02/T2/LM04_148020_19891227,ROI_5325
L4,LANDSAT/LT04/C02/T2/LT04_148020_19900112,LANDSAT/LM04/C02/T2/LM04_148020_19900112,ROI_5325
L4,LANDSAT/LT04/C02/T2/LT04_143018_19890903,LANDSAT/LM04/C02/T2/LM04_143018_19890903,ROI_5329
L4,LANDSAT/LT04/C02/T2/LT04_143018_19891106,LANDSAT/LM04/C02/T2/LM04_143018_19891106,ROI_5329
L4,LANDSAT/LT04/C02/T2/LT04_143017_19890717,LANDSAT/LM04/C02/T2/LM04_143017_19890717,ROI_5330
L4,LANDSAT/LT04/C02/T2/LT04_143017_19890903,LANDSAT/LM04/C02/T2/LM04_143017_19890903,ROI_5330
L4,LANDSAT/LT04/C02/T2/LT04_143017_19890717,LANDSAT/LM04/C02/T2/LM04_143017_19890717,ROI_5331
L4,LANDSAT/LT04/C02/T2/LT04_143017_19890903,LANDSAT/LM04/C02/T2/LM04_143017_19890903,ROI_5331
L4,LANDSAT/LT04/C02/T2/LT04_143016_19890717,LANDSAT/LM04/C02/T2/LM04_143016_19890717,ROI_5332
L4,LANDSAT/LT04/C02/T2/LT04_143016_19890903,LANDSAT/LM04/C02/T2/LM04_143016_19890903,ROI_5332
L4,LANDSAT/LT04/C02/T2/LT04_143016_19891106,LANDSAT/LM04/C02/T2/LM04_143016_19891106,ROI_5332
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880411,LANDSAT/LM04/C02/T2/LM04_157011_19880411,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880614,LANDSAT/LM04/C02/T2/LM04_157011_19880614,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880902,LANDSAT/LM04/C02/T2/LM04_157011_19880902,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880918,LANDSAT/LM04/C02/T2/LM04_157011_19880918,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_159011_19880409,LANDSAT/LM04/C02/T2/LM04_159011_19880409,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_159011_19880628,LANDSAT/LM04/C02/T2/LM04_159011_19880628,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_159011_19880815,LANDSAT/LM04/C02/T2/LM04_159011_19880815,ROI_5419
L4,LANDSAT/LT04/C02/T2/LT04_157010_19880614,LANDSAT/LM04/C02/T2/LM04_157010_19880614,ROI_5421
L4,LANDSAT/LT04/C02/T2/LT04_157010_19880630,LANDSAT/LM04/C02/T2/LM04_157010_19880630,ROI_5421
L4,LANDSAT/LT04/C02/T2/LT04_157010_19880902,LANDSAT/LM04/C02/T2/LM04_157010_19880902,ROI_5421
L4,LANDSAT/LT04/C02/T2/LT04_157010_19880918,LANDSAT/LM04/C02/T2/LM04_157010_19880918,ROI_5421
L4,LANDSAT/LT04/C02/T2/LT04_159010_19880628,LANDSAT/LM04/C02/T2/LM04_159010_19880628,ROI_5421
L4,LANDSAT/LT04/C02/T2/LT04_159010_19880815,LANDSAT/LM04/C02/T2/LM04_159010_19880815,ROI_5421
L4,LANDSAT/LT04/C02/T2/LT04_155011_19880531,LANDSAT/LM04/C02/T2/LM04_155011_19880531,ROI_5422
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880411,LANDSAT/LM04/C02/T2/LM04_157011_19880411,ROI_5422
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880614,LANDSAT/LM04/C02/T2/LM04_157011_19880614,ROI_5422
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880902,LANDSAT/LM04/C02/T2/LM04_157011_19880902,ROI_5422
L4,LANDSAT/LT04/C02/T2/LT04_157011_19880918,LANDSAT/LM04/C02/T2/LM04_157011_19880918,ROI_5422
L4,LANDSAT/LT04/C02/T2/LT04_155011_19880531,LANDSAT/LM04/C02/T2/LM04_155011_19880531,ROI_5423
L4,LANDSAT/LT04/C02/T2/LT04_155011_19880531,LANDSAT/LM04/C02/T2/LM04_155011_19880531,ROI_5424
L4,LANDSAT/LT04/C02/T2/LT04_159010_19880628,LANDSAT/LM04/C02/T2/LM04_159010_19880628,ROI_5425
L4,LANDSAT/LT04/C02/T2/LT04_159010_19880815,LANDSAT/LM04/C02/T2/LM04_159010_19880815,ROI_5425
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880525,LANDSAT/LM04/C02/T2/LM04_161010_19880525,ROI_5425
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880728,LANDSAT/LM04/C02/T2/LM04_161010_19880728,ROI_5425
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880813,LANDSAT/LM04/C02/T2/LM04_161010_19880813,ROI_5425
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880829,LANDSAT/LM04/C02/T2/LM04_161010_19880829,ROI_5425
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880525,LANDSAT/LM04/C02/T2/LM04_161010_19880525,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880728,LANDSAT/LM04/C02/T2/LM04_161010_19880728,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880813,LANDSAT/LM04/C02/T2/LM04_161010_19880813,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_161010_19880829,LANDSAT/LM04/C02/T2/LM04_161010_19880829,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_163009_19880523,LANDSAT/LM04/C02/T2/LM04_163009_19880523,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_163009_19880912,LANDSAT/LM04/C02/T2/LM04_163009_19880912,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_163009_19880928,LANDSAT/LM04/C02/T2/LM04_163009_19880928,ROI_5426
L4,LANDSAT/LT04/C02/T2/LT04_163010_19880523,LANDSAT/LM04/C02/T2/LM04_163010_19880523,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_163010_19880608,LANDSAT/LM04/C02/T2/LM04_163010_19880608,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_163010_19880912,LANDSAT/LM04/C02/T2/LM04_163010_19880912,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_163010_19880928,LANDSAT/LM04/C02/T2/LM04_163010_19880928,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_165009_19880521,LANDSAT/LM04/C02/T2/LM04_165009_19880521,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_165009_19880622,LANDSAT/LM04/C02/T2/LM04_165009_19880622,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880521,LANDSAT/LM04/C02/T2/LM04_165010_19880521,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880622,LANDSAT/LM04/C02/T2/LM04_165010_19880622,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880708,LANDSAT/LM04/C02/T2/LM04_165010_19880708,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880724,LANDSAT/LM04/C02/T2/LM04_165010_19880724,ROI_5427
L4,LANDSAT/LT04/C02/T2/LT04_167009_19880823,LANDSAT/LM04/C02/T2/LM04_167009_19880823,ROI_5428
L4,LANDSAT/LT04/C02/T2/LT04_167009_19880908,LANDSAT/LM04/C02/T2/LM04_167009_19880908,ROI_5428
L4,LANDSAT/LT04/C02/T2/LT04_169008_19880517,LANDSAT/LM04/C02/T2/LM04_169008_19880517,ROI_5428
L4,LANDSAT/LT04/C02/T2/LT04_169009_19880517,LANDSAT/LM04/C02/T2/LM04_169009_19880517,ROI_5428
L4,LANDSAT/LT04/C02/T2/LT04_165009_19880521,LANDSAT/LM04/C02/T2/LM04_165009_19880521,ROI_5429
L4,LANDSAT/LT04/C02/T2/LT04_165009_19880622,LANDSAT/LM04/C02/T2/LM04_165009_19880622,ROI_5429
L4,LANDSAT/LT04/C02/T2/LT04_167009_19880823,LANDSAT/LM04/C02/T2/LM04_167009_19880823,ROI_5429
L4,LANDSAT/LT04/C02/T2/LT04_167009_19880908,LANDSAT/LM04/C02/T2/LM04_167009_19880908,ROI_5429
L4,LANDSAT/LT04/C02/T2/LT04_167010_19880823,LANDSAT/LM04/C02/T2/LM04_167010_19880823,ROI_5430
L4,LANDSAT/LT04/C02/T2/LT04_167010_19880908,LANDSAT/LM04/C02/T2/LM04_167010_19880908,ROI_5430
L4,LANDSAT/LT04/C02/T2/LT04_167010_19880823,LANDSAT/LM04/C02/T2/LM04_167010_19880823,ROI_5431
L4,LANDSAT/LT04/C02/T2/LT04_167010_19880908,LANDSAT/LM04/C02/T2/LM04_167010_19880908,ROI_5431
L4,LANDSAT/LT04/C02/T2/LT04_169009_19880517,LANDSAT/LM04/C02/T2/LM04_169009_19880517,ROI_5431
L4,LANDSAT/LT04/C02/T2/LT04_169010_19880517,LANDSAT/LM04/C02/T2/LM04_169010_19880517,ROI_5431
L4,LANDSAT/LT04/C02/T2/LT04_165011_19880521,LANDSAT/LM04/C02/T2/LM04_165011_19880521,ROI_5432
L4,LANDSAT/LT04/C02/T2/LT04_165011_19880622,LANDSAT/LM04/C02/T2/LM04_165011_19880622,ROI_5432
L4,LANDSAT/LT04/C02/T2/LT04_165011_19880724,LANDSAT/LM04/C02/T2/LM04_165011_19880724,ROI_5432
L4,LANDSAT/LT04/C02/T2/LT04_167011_19880604,LANDSAT/LM04/C02/T2/LM04_167011_19880604,ROI_5432
L4,LANDSAT/LT04/C02/T2/LT04_167011_19880823,LANDSAT/LM04/C02/T2/LM04_167011_19880823,ROI_5432
L4,LANDSAT/LT04/C02/T2/LT04_167011_19880908,LANDSAT/LM04/C02/T2/LM04_167011_19880908,ROI_5432
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880521,LANDSAT/LM04/C02/T2/LM04_165010_19880521,ROI_5437
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880622,LANDSAT/LM04/C02/T2/LM04_165010_19880622,ROI_5437
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880708,LANDSAT/LM04/C02/T2/LM04_165010_19880708,ROI_5437
L4,LANDSAT/LT04/C02/T2/LT04_165010_19880724,LANDSAT/LM04/C02/T2/LM04_165010_19880724,ROI_5437
L4,LANDSAT/LT04/C02/T2/LT04_167010_19880823,LANDSAT/LM04/C02/T2/LM04_167010_19880823,ROI_5437
L4,LANDSAT/LT04/C02/T2/LT04_167010_19880908,LANDSAT/LM04/C02/T2/LM04_167010_19880908,ROI_5437
L4,LANDSAT/LT04/C02/T2/LT04_172055_19880911,LANDSAT/LM04/C02/T2/LM04_172055_19880911,ROI_5484
L4,LANDSAT/LT04/C02/T2/LT04_172055_19880927,LANDSAT/LM04/C02/T2/LM04_172055_19880927,ROI_5484
L4,LANDSAT/LT04/C02/T2/LT04_172057_19880826,LANDSAT/LM04/C02/T2/LM04_172057_19880826,ROI_5493
L4,LANDSAT/LT04/C02/T2/LT04_167077_19890303,LANDSAT/LM04/C02/T2/LM04_167077_19890303,ROI_5608
L4,LANDSAT/LT04/C02/T2/LT04_168061_19881118,LANDSAT/LM04/C02/T2/LM04_168061_19881118,ROI_5641
L4,LANDSAT/LT04/C02/T2/LT04_165058_19920226,LANDSAT/LM04/C02/T2/LM04_165058_19920226,ROI_5646
L4,LANDSAT/LT04/C02/T2/LT04_165058_19920226,LANDSAT/LM04/C02/T2/LM04_165058_19920226,ROI_5647
L4,LANDSAT/LT04/C02/T2/LT04_165055_19920226,LANDSAT/LM04/C02/T2/LM04_165055_19920226,ROI_5652
L4,LANDSAT/LT04/C02/T2/LT04_165054_19920313,LANDSAT/LM04/C02/T2/LM04_165054_19920313,ROI_5653
L4,LANDSAT/LT04/C02/T2/LT04_165054_19920313,LANDSAT/LM04/C02/T2/LM04_165054_19920313,ROI_5655
L4,LANDSAT/LT04/C02/T2/LT04_172052_19880927,LANDSAT/LM04/C02/T2/LM04_172052_19880927,ROI_5677
L4,LANDSAT/LT04/C02/T2/LT04_172055_19880911,LANDSAT/LM04/C02/T2/LM04_172055_19880911,ROI_5696
L4,LANDSAT/LT04/C02/T2/LT04_172055_19880927,LANDSAT/LM04/C02/T2/LM04_172055_19880927,ROI_5696
L4,LANDSAT/LT04/C02/T2/LT04_172053_19880911,LANDSAT/LM04/C02/T2/LM04_172053_19880911,ROI_5844
L4,LANDSAT/LT04/C02/T2/LT04_172053_19880927,LANDSAT/LM04/C02/T2/LM04_172053_19880927,ROI_5844
L4,LANDSAT/LT04/C02/T2/LT04_172053_19880911,LANDSAT/LM04/C02/T2/LM04_172053_19880911,ROI_5847
L4,LANDSAT/LT04/C02/T2/LT04_172053_19880927,LANDSAT/LM04/C02/T2/LM04_172053_19880927,ROI_5847
L4,LANDSAT/LT04/C02/T2/LT04_172054_19880911,LANDSAT/LM04/C02/T2/LM04_172054_19880911,ROI_5847
L4,LANDSAT/LT04/C02/T2/LT04_172054_19880927,LANDSAT/LM04/C02/T2/LM04_172054_19880927,ROI_5847
L4,LANDSAT/LT04/C02/T2/LT04_172053_19880911,LANDSAT/LM04/C02/T2/LM04_172053_19880911,ROI_5848
L4,LANDSAT/LT04/C02/T2/LT04_172053_19880927,LANDSAT/LM04/C02/T2/LM04_172053_19880927,ROI_5848
L4,LANDSAT/LT04/C02/T2/LT04_227081_19890627,LANDSAT/LM04/C02/T2/LM04_227081_19890627,ROI_5852
L4,LANDSAT/LT04/C02/T2/LT04_009060_19880516,LANDSAT/LM04/C02/T2/LM04_009060_19880516,ROI_5871
L4,LANDSAT/LT04/C02/T2/LT04_009060_19890228,LANDSAT/LM04/C02/T2/LM04_009060_19890228,ROI_5871
L4,LANDSAT/LT04/C02/T2/LT04_009060_19890316,LANDSAT/LM04/C02/T2/LM04_009060_19890316,ROI_5871
L4,LANDSAT/LT04/C02/T2/LT04_228062_19840316,LANDSAT/LM04/C02/T2/LM04_228062_19840316,ROI_5897
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_5901
L4,LANDSAT/LT04/C02/T2/LT04_227067_19890307,LANDSAT/LM04/C02/T2/LM04_227067_19890307,ROI_5901
L4,LANDSAT/LT04/C02/T2/LT04_233092_19890707,LANDSAT/LM04/C02/T2/LM04_233092_19890707,ROI_5923
L4,LANDSAT/LT04/C02/T2/LT04_233092_19890707,LANDSAT/LM04/C02/T2/LM04_233092_19890707,ROI_5924
L4,LANDSAT/LT04/C02/T2/LT04_227083_19890611,LANDSAT/LM04/C02/T2/LM04_227083_19890611,ROI_5950
L4,LANDSAT/LT04/C02/T2/LT04_227083_19890627,LANDSAT/LM04/C02/T2/LM04_227083_19890627,ROI_5950
L4,LANDSAT/LT04/C02/T2/LT04_227082_19890627,LANDSAT/LM04/C02/T2/LM04_227082_19890627,ROI_5952
L4,LANDSAT/LT04/C02/T2/LT04_228080_19890821,LANDSAT/LM04/C02/T2/LM04_228080_19890821,ROI_5953
L4,LANDSAT/LT04/C02/T2/LT04_227078_19890627,LANDSAT/LM04/C02/T2/LM04_227078_19890627,ROI_5957
L4,LANDSAT/LT04/C02/T2/LT04_228077_19890704,LANDSAT/LM04/C02/T2/LM04_228077_19890704,ROI_5958
L4,LANDSAT/LT04/C02/T2/LT04_228076_19890704,LANDSAT/LM04/C02/T2/LM04_228076_19890704,ROI_5959
L4,LANDSAT/LT04/C02/T2/LT04_228076_19890821,LANDSAT/LM04/C02/T2/LM04_228076_19890821,ROI_5959
L4,LANDSAT/LT04/C02/T2/LT04_228077_19890704,LANDSAT/LM04/C02/T2/LM04_228077_19890704,ROI_5959
L4,LANDSAT/LT04/C02/T2/LT04_009062_19890228,LANDSAT/LM04/C02/T2/LM04_009062_19890228,ROI_5988
L4,LANDSAT/LT04/C02/T2/LT04_008063_19880322,LANDSAT/LM04/C02/T2/LM04_008063_19880322,ROI_6002
L4,LANDSAT/LT04/C02/T2/LT04_007061_19880518,LANDSAT/LM04/C02/T2/LM04_007061_19880518,ROI_6010
L4,LANDSAT/LT04/C02/T2/LT04_007061_19880518,LANDSAT/LM04/C02/T2/LM04_007061_19880518,ROI_6011
L4,LANDSAT/LT04/C02/T2/LT04_006060_19880324,LANDSAT/LM04/C02/T2/LM04_006060_19880324,ROI_6014
L4,LANDSAT/LT04/C02/T2/LT04_227073_19890307,LANDSAT/LM04/C02/T2/LM04_227073_19890307,ROI_6046
L4,LANDSAT/LT04/C02/T2/LT04_227073_19890307,LANDSAT/LM04/C02/T2/LM04_227073_19890307,ROI_6047
L4,LANDSAT/LT04/C02/T2/LT04_227072_19890307,LANDSAT/LM04/C02/T2/LM04_227072_19890307,ROI_6048
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6135
L4,LANDSAT/LT04/C02/T2/LT04_227065_19890307,LANDSAT/LM04/C02/T2/LM04_227065_19890307,ROI_6136
L4,LANDSAT/LT04/C02/T2/LT04_227065_19890307,LANDSAT/LM04/C02/T2/LM04_227065_19890307,ROI_6137
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6141
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6142
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6143
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6144
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6145
L4,LANDSAT/LT04/C02/T2/LT04_227066_19890307,LANDSAT/LM04/C02/T2/LM04_227066_19890307,ROI_6146
L4,LANDSAT/LT04/C02/T2/LT04_009060_19880516,LANDSAT/LM04/C02/T2/LM04_009060_19880516,ROI_6192
L4,LANDSAT/LT04/C02/T2/LT04_009060_19890228,LANDSAT/LM04/C02/T2/LM04_009060_19890228,ROI_6192
L4,LANDSAT/LT04/C02/T2/LT04_009060_19890316,LANDSAT/LM04/C02/T2/LM04_009060_19890316,ROI_6192
L4,LANDSAT/LT04/C02/T2/LT04_009061_19890228,LANDSAT/LM04/C02/T2/LM04_009061_19890228,ROI_6198
L4,LANDSAT/LT04/C02/T2/LT04_009061_19890316,LANDSAT/LM04/C02/T2/LM04_009061_19890316,ROI_6198
L4,LANDSAT/LT04/C02/T2/LT04_009061_19890228,LANDSAT/LM04/C02/T2/LM04_009061_19890228,ROI_6200
L4,LANDSAT/LT04/C02/T2/LT04_009061_19890316,LANDSAT/LM04/C02/T2/LM04_009061_19890316,ROI_6200
L4,LANDSAT/LT04/C02/T2/LT04_009061_19890228,LANDSAT/LM04/C02/T2/LM04_009061_19890228,ROI_6201
L4,LANDSAT/LT04/C02/T2/LT04_009061_19890316,LANDSAT/LM04/C02/T2/LM04_009061_19890316,ROI_6201
L4,LANDSAT/LT04/C02/T2/LT04_008059_19880407,LANDSAT/LM04/C02/T2/LM04_008059_19880407,ROI_6204
L4,LANDSAT/LT04/C02/T2/LT04_007058_19880518,LANDSAT/LM04/C02/T2/LM04_007058_19880518,ROI_6208
L4,LANDSAT/LT04/C02/T2/LT04_007058_19890521,LANDSAT/LM04/C02/T2/LM04_007058_19890521,ROI_6208
L4,LANDSAT/LT04/C02/T2/LT04_009058_19890228,LANDSAT/LM04/C02/T2/LM04_009058_19890228,ROI_6211
L4,LANDSAT/LT04/C02/T2/LT04_009058_19890316,LANDSAT/LM04/C02/T2/LM04_009058_19890316,ROI_6211
L4,LANDSAT/LT04/C02/T2/LT04_004047_19920524,LANDSAT/LM04/C02/T2/LM04_004047_19920524,ROI_6224
L4,LANDSAT/LT04/C02/T2/LT04_012045_19920313,LANDSAT/LM04/C02/T2/LM04_012045_19920313,ROI_6226
L4,LANDSAT/LT04/C02/T2/LT04_020048_19900228,LANDSAT/LM04/C02/T2/LM04_020048_19900228,ROI_6231
L4,LANDSAT/LT04/C02/T2/LT04_020048_19920609,LANDSAT/LM04/C02/T2/LM04_020048_19920609,ROI_6231
L4,LANDSAT/LT04/C02/T2/LT04_019049_19891203,LANDSAT/LM04/C02/T2/LM04_019049_19891203,ROI_6232
L4,LANDSAT/LT04/C02/T2/LT04_021050_19920515,LANDSAT/LM04/C02/T2/LM04_021050_19920515,ROI_6235
L4,LANDSAT/LT04/C02/T2/LT04_010056_19880405,LANDSAT/LM04/C02/T2/LM04_010056_19880405,ROI_6250
L4,LANDSAT/LT04/C02/T2/LT04_010056_19880523,LANDSAT/LM04/C02/T2/LM04_010056_19880523,ROI_6250
L4,LANDSAT/LT04/C02/T2/LT04_027032_19830125,LANDSAT/LM04/C02/T2/LM04_027032_19830125,ROI_6254
L4,LANDSAT/LT04/C02/T2/LT04_027032_19830210,LANDSAT/LM04/C02/T2/LM04_027032_19830210,ROI_6254
L4,LANDSAT/LT04/C02/T2/LT04_028032_19830201,LANDSAT/LM04/C02/T2/LM04_028032_19830201,ROI_6255
L4,LANDSAT/LT04/C02/T2/LT04_027034_19830109,LANDSAT/LM04/C02/T2/LM04_027034_19830109,ROI_6258
L4,LANDSAT/LT04/C02/T2/LT04_027034_19830125,LANDSAT/LM04/C02/T2/LM04_027034_19830125,ROI_6258
L4,LANDSAT/LT04/C02/T2/LT04_027034_19830210,LANDSAT/LM04/C02/T2/LM04_027034_19830210,ROI_6258
L4,LANDSAT/LT04/C02/T2/LT04_025034_19821226,LANDSAT/LM04/C02/T2/LM04_025034_19821226,ROI_6259
L4,LANDSAT/LT04/C02/T2/LT04_025034_19830127,LANDSAT/LM04/C02/T2/LM04_025034_19830127,ROI_6259
L4,LANDSAT/LT04/C02/T2/LT04_025035_19821226,LANDSAT/LM04/C02/T2/LM04_025035_19821226,ROI_6259
L4,LANDSAT/LT04/C02/T2/LT04_025035_19830127,LANDSAT/LM04/C02/T2/LM04_025035_19830127,ROI_6259
L4,LANDSAT/LT04/C02/T2/LT04_024035_19821203,LANDSAT/LM04/C02/T2/LM04_024035_19821203,ROI_6261
L4,LANDSAT/LT04/C02/T2/LT04_024035_19830104,LANDSAT/LM04/C02/T2/LM04_024035_19830104,ROI_6261
L4,LANDSAT/LT04/C02/T2/LT04_024035_19830205,LANDSAT/LM04/C02/T2/LM04_024035_19830205,ROI_6261
L4,LANDSAT/LT04/C02/T2/LT04_024036_19821203,LANDSAT/LM04/C02/T2/LM04_024036_19821203,ROI_6262
L4,LANDSAT/LT04/C02/T2/LT04_024036_19830104,LANDSAT/LM04/C02/T2/LM04_024036_19830104,ROI_6262
L4,LANDSAT/LT04/C02/T2/LT04_024036_19830205,LANDSAT/LM04/C02/T2/LM04_024036_19830205,ROI_6262
L4,LANDSAT/LT04/C02/T2/LT04_024036_19821203,LANDSAT/LM04/C02/T2/LM04_024036_19821203,ROI_6263
L4,LANDSAT/LT04/C02/T2/LT04_024036_19830104,LANDSAT/LM04/C02/T2/LM04_024036_19830104,ROI_6263
L4,LANDSAT/LT04/C02/T2/LT04_024036_19830205,LANDSAT/LM04/C02/T2/LM04_024036_19830205,ROI_6263
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821119,LANDSAT/LM04/C02/T2/LM04_022035_19821119,ROI_6266
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821205,LANDSAT/LM04/C02/T2/LM04_022035_19821205,ROI_6266
L4,LANDSAT/LT04/C02/T2/LT04_022035_19830122,LANDSAT/LM04/C02/T2/LM04_022035_19830122,ROI_6266
L4,LANDSAT/LT04/C02/T2/LT04_021035_19821128,LANDSAT/LM04/C02/T2/LM04_021035_19821128,ROI_6267
L4,LANDSAT/LT04/C02/T2/LT04_021035_19830115,LANDSAT/LM04/C02/T2/LM04_021035_19830115,ROI_6267
L4,LANDSAT/LT04/C02/T2/LT04_021035_19830131,LANDSAT/LM04/C02/T2/LM04_021035_19830131,ROI_6267
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821119,LANDSAT/LM04/C02/T2/LM04_022035_19821119,ROI_6267
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821205,LANDSAT/LM04/C02/T2/LM04_022035_19821205,ROI_6267
L4,LANDSAT/LT04/C02/T2/LT04_022035_19830122,LANDSAT/LM04/C02/T2/LM04_022035_19830122,ROI_6267
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821119,LANDSAT/LM04/C02/T2/LM04_022035_19821119,ROI_6268
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821205,LANDSAT/LM04/C02/T2/LM04_022035_19821205,ROI_6268
L4,LANDSAT/LT04/C02/T2/LT04_022035_19830122,LANDSAT/LM04/C02/T2/LM04_022035_19830122,ROI_6268
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821119,LANDSAT/LM04/C02/T2/LM04_022035_19821119,ROI_6269
L4,LANDSAT/LT04/C02/T2/LT04_022035_19821205,LANDSAT/LM04/C02/T2/LM04_022035_19821205,ROI_6269
L4,LANDSAT/LT04/C02/T2/LT04_022035_19830122,LANDSAT/LM04/C02/T2/LM04_022035_19830122,ROI_6269
L4,LANDSAT/LT04/C02/T2/LT04_024032_19821203,LANDSAT/LM04/C02/T2/LM04_024032_19821203,ROI_6273
L4,LANDSAT/LT04/C02/T2/LT04_024032_19830205,LANDSAT/LM04/C02/T2/LM04_024032_19830205,ROI_6273
L4,LANDSAT/LT04/C02/T2/LT04_025032_19830127,LANDSAT/LM04/C02/T2/LM04_025032_19830127,ROI_6275
L4,LANDSAT/LT04/C02/T2/LT04_024031_19821203,LANDSAT/LM04/C02/T2/LM04_024031_19821203,ROI_6276
